id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
59063673,db9dafed-c82a-4788-b5be-279554cc7f79,2011/09/04 2:23 PM MST,2011-09-04,2011-09-04 21:23:00 UTC,Arizona,17378,geichhorn,Guenther Eichhorn,2020-09-09 18:36:41 UTC,2024-10-16 23:02:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/59063673,https://inaturalist-open-data.s3.amazonaws.com/photos/94344122/medium.jpg,,"",,1,0,false,,"Bahagian Sandakan, Sabah, Malaysia",6.035071624,116.8754367706,83638,,,,83638,,,false,,,Rafflesia keithii,Rafflesia keithii,,Plantae,337567
59425908,410928b9-821f-46b1-8ac9-e935fc0dc0b3,2018/07/22 3:18 PM UTC,2018-07-22,,UTC,3593402,ottob-c,Otto Bylén Claesson,2020-09-13 09:53:17 UTC,2025-03-07 18:55:54 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/59425908,https://inaturalist-open-data.s3.amazonaws.com/photos/94951522/medium.jpg,,"",,3,0,false,,"Mersing, Johor, Malaysia",2.8089880292,104.1755736421,1196,,,,1196,,,false,,,Rafflesia,Rafflesia,rafflesia flowers,Plantae,120860
60581084,b63506d5-5ede-4001-97e0-5020e0d8f0f4,Sun Feb 16 2020 11:16:47 GMT+0800 (GMT+8),2020-02-16,2020-02-16 03:16:47 UTC,Australia/Perth,1301933,linachen,,2020-09-24 03:25:27 UTC,2024-10-16 23:02:26 UTC,research,,https://www.inaturalist.org/observations/60581084,https://static.inaturalist.org/photos/96883644/medium.jpg,,"",,2,0,false,3,"Keningau, 沙巴, MY",5.3958560144,116.2824855221,24146,,,,24146,,,false,,,Rafflesia pricei,Rafflesia pricei,,Plantae,337571
61808874,4537f736-46fe-41ae-84e8-2d14abc94dab,2012/03/16 12:40 PM HST,2012-03-16,2012-03-16 22:40:00 UTC,Hawaii,117614,dhfischer,"",2020-10-05 20:46:16 UTC,2024-12-06 00:35:46 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/61808874,https://inaturalist-open-data.s3.amazonaws.com/photos/98949888/medium.jpg,,"",,3,0,false,,Rafflesia Information Centre ,5.7773512111,116.345414772,331,,,,331,,,false,,,Rafflesia pricei,Rafflesia pricei,,Plantae,337571
61966906,fd0b9e19-547d-4c28-982b-7590e3bef7ae,Thu Aug 13 2020 09:56:38 GMT+0800 (GMT+8),2020-08-13,2020-08-13 01:56:38 UTC,Perth,685125,syarifahhaniera,,2020-10-07 18:36:22 UTC,2024-10-16 23:02:25 UTC,research,,https://www.inaturalist.org/observations/61966906,https://static.inaturalist.org/photos/99223283/medium.jpg,,"","Found at Temenggor, Perak",1,0,false,3,"Jalan Weng, Bongor, Kedah, MY",5.6989804347,100.9139734963,58,,,,58,,,false,,,Rafflesia cantleyi,Rafflesia cantleyi,,Plantae,337579
62143401,a7b0853e-6931-429e-a71c-88a8a0945750,2015/04/17 1:16 AM PDT,2015-04-17,2015-04-17 08:16:00 UTC,Pacific Time (US & Canada),411429,lszterrill,Linda S Terrill,2020-10-09 21:12:58 UTC,2024-10-16 23:02:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/62143401,https://inaturalist-open-data.s3.amazonaws.com/photos/99528511/medium.jpeg,,"",,3,1,false,,"Sabah, MY",6.074002888,116.598949711,30838,,,,31362,,obscured,true,,,Rafflesia keithii,Rafflesia keithii,,Plantae,337567
63231392,0ea9891f-67b0-4882-84d9-58df9a96413d,2009/07/15 6:59 AM CEST,2009-07-15,2009-07-15 04:59:00 UTC,Paris,1770936,koenbetjes,"",2020-10-22 10:52:26 UTC,2024-10-16 23:02:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/63231392,https://inaturalist-open-data.s3.amazonaws.com/photos/101446456/medium.jpeg,,"","",2,0,false,,"Miri, Sarawak, Maleisië",6.073886,116.445531,56777,,,,56777,,,false,,,Rafflesia keithii,Rafflesia keithii,,Plantae,337567
63459909,1960f293-9e07-47b9-8188-f0cd534694c1,2010/02/26 1:37 PM HST,2010-02-26,2010-02-26 23:37:00 UTC,Hawaii,1722902,jonrobson,Jon Robson,2020-10-25 05:51:46 UTC,2024-10-16 23:02:23 UTC,needs_id,CC-BY-SA,https://www.inaturalist.org/observations/63459909,https://inaturalist-open-data.s3.amazonaws.com/photos/101846598/medium.jpeg,,"",,2,0,false,,"Tanah Rata, Pahang, Malaysia",4.4711138889,101.3793055556,,,,,,,,false,,,rafflesia flowers,Rafflesia,rafflesia flowers,Plantae,120860
63756837,8587cecf-aa42-431b-b21b-7fa2ed2d2d6b,2020-10-29 12:19:14 PM GMT+08:00,2020-10-29,2020-10-29 04:19:14 UTC,Perth,3785793,ramlah,RamLah Hamdan,2020-10-29 11:32:41 UTC,2024-12-17 12:43:13 UTC,research,,https://www.inaturalist.org/observations/63756837,https://static.inaturalist.org/photos/102379057/medium.jpeg,,"",,1,0,false,2,"Ulu Cheka, Pahang, Malaysia",3.8634377778,102.1575791667,,,,,,,,false,gps,gps,Rafflesia cantleyi,Rafflesia cantleyi,,Plantae,337579
63939985,25fb0960-68f0-451a-863d-9b17d3c084d3,Sun Oct 11 2020 09:08:49 GMT+0800 (GMT+8),2020-10-11,2020-10-11 01:08:49 UTC,Perth,3321358,carl_lewis,Carl Lewis,2020-11-01 04:24:38 UTC,2024-10-16 23:02:22 UTC,research,,https://www.inaturalist.org/observations/63939985,https://static.inaturalist.org/photos/102705673/medium.jpg,,"","Lojing, Kelantan ",1,0,false,3,"Bertam, Bertam, Kelantan, MY",4.6405116667,101.5025416667,5,,,,5,,,false,,,Rafflesia kerrii,Rafflesia kerrii,,Plantae,337582
64404435,d3ae7990-1d37-4cb8-8809-4861620706c7,2015/08/21 8:51 AM UTC,2015-08-21,2015-08-21 08:51:00 UTC,UTC,3816029,jacqu0,Jacques,2020-11-08 00:50:53 UTC,2025-03-30 15:32:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/64404435,https://inaturalist-open-data.s3.amazonaws.com/photos/103536426/medium.jpg,,"","",3,0,false,,"Ranau, Sabah, Malaysia",6.0472614527,116.709301807,62,,,,62,,,false,,,Rafflesia keithii,Rafflesia keithii,,Plantae,337567
64998815,75756874-0d7b-4960-b43e-d2d09710575b,2018/10/11 3:28 PM HST,2018-10-11,2018-10-12 01:28:00 UTC,Hawaii,117614,dhfischer,"",2020-11-16 05:25:01 UTC,2024-12-06 00:35:46 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/64998815,https://inaturalist-open-data.s3.amazonaws.com/photos/104579453/medium.jpg,,"",,3,0,false,,"Rafflesia Centre, Tambunan, Sabah",5.7696269579,116.3518991716,1613,,,,1613,,,false,,,Rafflesia pricei,Rafflesia pricei,,Plantae,337571
65082577,59482022-71b7-4cbc-9475-a6bd2ab42be9,2019-03-08 11:47:03 AM GMT+08:00,2019-03-08,2019-03-08 03:47:03 UTC,Perth,201567,gonaturelam,gonature Lam,2020-11-17 16:44:54 UTC,2024-10-16 23:02:20 UTC,research,,https://www.inaturalist.org/observations/65082577,https://static.inaturalist.org/photos/104727859/medium.jpeg,,"",,2,0,false,2,"500, 89650 Tambunan, Sabah, Malaysia",5.7686111111,116.3505555556,,,,,,,,false,gps,gps,Rafflesia pricei,Rafflesia pricei,,Plantae,337571
65605615,57a0c940-749c-4422-ac24-54d2fd0ab568,2014/07/15 8:42 AM UTC,2014-07-15,2014-07-15 08:42:00 UTC,UTC,3593402,ottob-c,Otto Bylén Claesson,2020-11-25 22:38:29 UTC,2024-10-16 23:02:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/65605615,https://inaturalist-open-data.s3.amazonaws.com/photos/105622551/medium.jpeg,,"",,2,0,false,,"Ranau, Sabah, Malaysia",6.0560708936,116.6967133004,1172,,,,1172,,,false,,,Rafflesia keithii,Rafflesia keithii,,Plantae,337567
66245545,43d064ca-7a30-4e6a-9cd0-8292063420f2,2010/03/25,2010-03-25,,Eastern Time (US & Canada),128628,bertharris,Bert Harris,2020-12-07 12:24:08 UTC,2024-10-16 23:02:19 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/66245545,https://inaturalist-open-data.s3.amazonaws.com/photos/106747169/medium.jpg,,"",,1,0,false,,"500, 89650 Tambunan, Sabah, Malaysia",5.7772778,116.3435639,835,,,,835,,,false,,,rafflesia flowers,Rafflesia pricei,,Plantae,337571
66245546,86f164c6-6041-4be0-b6f7-eb0e9ca115e7,2010/03/25,2010-03-25,,Eastern Time (US & Canada),128628,bertharris,Bert Harris,2020-12-07 12:24:08 UTC,2024-10-16 23:02:18 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/66245546,https://inaturalist-open-data.s3.amazonaws.com/photos/106747170/medium.jpg,,"",,2,0,false,,"500, 89650 Tambunan, Sabah, Malaysia",5.7772778,116.3435639,835,,,,835,,,false,,,rafflesia flowers,Rafflesia,rafflesia flowers,Plantae,120860
66757916,73c6ab74-5f69-42df-bfe5-6fca47348f1d,2013/12/23 7:42 PM PST,2013-12-23,2013-12-24 03:42:00 UTC,Pacific Time (US & Canada),6930,tgosliner,Terry Gosliner,2020-12-19 01:17:37 UTC,2024-10-16 23:02:18 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/66757916,https://static.inaturalist.org/photos/107689510/medium.jpg,,"",,1,0,false,,"Ranau, Sabah, Malaysia",5.9179223894,116.6132232881,8,,,,8,,,false,,,Rafflesia keithii,Rafflesia keithii,,Plantae,337567
66757919,cd3d5b8f-bdae-4d24-bbb2-4042e116f555,2013/12/23 9:47 PM PST,2013-12-23,2013-12-24 05:47:00 UTC,Pacific Time (US & Canada),6930,tgosliner,Terry Gosliner,2020-12-19 01:17:38 UTC,2024-10-16 23:02:18 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/66757919,https://static.inaturalist.org/photos/107689107/medium.jpeg,,"",,1,0,false,,"P.O.Box 1197, Jalan Libang Marakau, 89300 Ranau, Sabah, Malaysia",5.9754189,116.7042077,3,,,,3,,,false,,,Rafflesia keithii,Rafflesia keithii,,Plantae,337567
66835359,3790bb23-3954-4b7d-a8ea-6a655f695a40,2005/03/21 7:26 PM PST,2005-03-21,2005-03-22 03:26:00 UTC,Pacific Time (US & Canada),536,virusmanbob,Robert Siegel,2020-12-20 18:32:11 UTC,2024-10-16 23:02:18 UTC,needs_id,,https://www.inaturalist.org/observations/66835359,https://static.inaturalist.org/photos/107834570/medium.jpeg,,"",,1,0,false,,"Tuaran, Sabah, Malaysia",6.0846635966,116.3486364019,30032,,,,30032,,,false,,,rafflesia flowers,Rafflesia,rafflesia flowers,Plantae,120860
66835360,0ddef435-1642-4d70-8c7c-01207209d923,2005/03/21 8:04 PM PST,2005-03-21,2005-03-22 04:04:00 UTC,Pacific Time (US & Canada),536,virusmanbob,Robert Siegel,2020-12-20 18:32:11 UTC,2024-10-16 23:02:17 UTC,research,,https://www.inaturalist.org/observations/66835360,https://static.inaturalist.org/photos/107834579/medium.jpg,,"",,2,0,false,,"Tuaran, Sabah, Malaysia",6.0846635966,116.3486364019,30032,,,,30032,,,false,,,Rafflesia pricei,Rafflesia pricei,,Plantae,337571
66835361,04c8b9b8-133c-42c9-a653-4a7e962c354a,2005/03/21 8:06 PM PST,2005-03-21,2005-03-22 04:06:00 UTC,Pacific Time (US & Canada),536,virusmanbob,Robert Siegel,2020-12-20 18:32:11 UTC,2024-10-16 23:02:17 UTC,research,,https://www.inaturalist.org/observations/66835361,https://static.inaturalist.org/photos/107834597/medium.jpg,,"",,2,0,false,,"Tuaran, Sabah, Malaysia",6.0846635966,116.3486364019,30032,,,,30032,,,false,,,Rafflesia pricei,Rafflesia pricei,,Plantae,337571
66836480,dda32470-c538-4902-90ad-925c5c771bda,2005/03/25 8:09 PM PST,2005-03-25,2005-03-26 04:09:00 UTC,Pacific Time (US & Canada),536,virusmanbob,Robert Siegel,2020-12-20 18:54:42 UTC,2025-09-29 01:57:37 UTC,research,,https://www.inaturalist.org/observations/66836480,https://static.inaturalist.org/photos/107836317/medium.jpeg,,"",,2,0,false,,"Ranau, Sabah, Malaysia",6.0437770704,116.7032578778,541,,,,541,,,false,,,Rafflesia keithii,Rafflesia keithii,,Plantae,337567
67458641,1251b197-2c5a-42e3-98e0-6dc88f76c28f,2012/07/02 12:57 PM UTC,2012-07-02,2012-07-02 12:57:00 UTC,UTC,3593402,ottob-c,Otto Bylén Claesson,2021-01-02 15:06:39 UTC,2024-10-16 23:01:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/67458641,https://inaturalist-open-data.s3.amazonaws.com/photos/108992035/medium.jpeg,,"","",2,0,false,,"Taman Negara Gunung Gading, 94500 Lundu, Sarawak, Malaysia",1.6919524155,109.8425928563,481,,,,481,,,false,,,Rafflesia tuan-mudae,Rafflesia tuan-mudae,,Plantae,337570
68207405,e7f25dd8-536c-42bf-a574-047009c7816a,2020-10-21 10:27:48 AM GMT+07:00,2020-10-21,2020-10-21 03:27:48 UTC,Bangkok,3951584,citrus_,CITRUS,2021-01-17 11:19:54 UTC,2024-10-16 23:01:52 UTC,research,,https://www.inaturalist.org/observations/68207405,https://static.inaturalist.org/photos/110383103/medium.jpeg,,"",,1,0,false,2,Taman Nasional Gunung Halimun Salak,-6.7025046888,106.5226998925,319,,,,319,,,false,gps,gps,Rafflesia rochussenii,Rafflesia rochussenii,,Plantae,337587
68317900,f6a59a51-e984-4923-b25c-c08d15910012,2020-10-21 10:25:00 AM GMT+07:00,2020-10-21,2020-10-21 03:25:00 UTC,Jakarta,3951781,safirailmi,Safira Nurul Ilmi,2021-01-19 07:24:32 UTC,2024-10-16 23:01:52 UTC,research,,https://www.inaturalist.org/observations/68317900,https://static.inaturalist.org/photos/110590761/medium.jpeg,,"",,3,0,false,2,Taman Nasional Gunung Halimun Salak,-6.7025110155,106.5226998925,319,,,,319,,,false,gps,gps,Rafflesia rochussenii,Rafflesia rochussenii,,Plantae,337587
68776358,eb8062bd-5f15-4a5e-9d59-8bb82e032770,2014/08/02 12:08 PM UTC,2014-08-02,2014-08-02 12:08:00 UTC,UTC,3946868,protd,Jan Vršovský,2021-01-29 21:45:00 UTC,2024-10-16 23:01:51 UTC,research,CC0,https://www.inaturalist.org/observations/68776358,https://inaturalist-open-data.s3.amazonaws.com/photos/111448218/medium.jpeg,,"","",1,0,false,,"Sumatera Utara, ID",3.5788778531,98.0986758071,,,,,31422,obscured,,true,,,Rafflesia micropylora,Rafflesia micropylora,,Plantae,337572
68776360,6f323363-5e36-4141-a812-8ea27e37177c,2014/09/07 8:08 AM UTC,2014-09-07,2014-09-07 08:08:00 UTC,UTC,3946868,protd,Jan Vršovský,2021-01-29 21:45:01 UTC,2024-10-16 23:01:51 UTC,needs_id,CC0,https://www.inaturalist.org/observations/68776360,https://inaturalist-open-data.s3.amazonaws.com/photos/111448266/medium.jpeg,,"",A few hundred meters from https://www.inaturalist.org/observations/68776695,1,0,false,,"Gunung Leuser, ID-SU, ID",3.5052476597,98.05702933,,,,,31422,obscured,,true,,,rafflesia flowers,Rafflesia,rafflesia flowers,Plantae,120860
68776695,cce64df7-5119-450f-9441-fd5932d449e0,2014/08/15 11:46 AM UTC,2014-08-15,2014-08-15 11:46:00 UTC,UTC,3946868,protd,Jan Vršovský,2021-01-29 21:55:49 UTC,2024-10-16 23:01:51 UTC,research,CC0,https://www.inaturalist.org/observations/68776695,https://inaturalist-open-data.s3.amazonaws.com/photos/111449250/medium.jpeg,,"",A few hundred meters from https://www.inaturalist.org/observations/68776360,2,0,false,,"Gunung Leuser, ID-SU, ID",3.5419750367,98.1923379735,,,,,31422,obscured,,true,,,Rafflesia micropylora,Rafflesia micropylora,,Plantae,337572
68800790,003bbd36-71c3-4221-8c2a-15ac89848e96,2011/06/19 11:47 AM WIB,2011-06-19,2011-06-19 04:47:00 UTC,Jakarta,3951761,yusranritonga,Yusran E. Ritonga,2021-01-30 11:38:11 UTC,2024-10-16 23:01:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/68800790,https://inaturalist-open-data.s3.amazonaws.com/photos/111495009/medium.jpeg,,"","",1,0,false,,"Langkat Regency, North Sumatra, Indonesia",3.8653916,98.3088441,62408,,,,62408,,,false,,,Rafflesia lawangensis,Rafflesia lawangensis,,Plantae,337591
69754641,ee4728fb-7b82-4945-961e-754f7a215291,2015/01/02 3:31 PM PST,2015-01-02,2015-01-02 23:31:00 UTC,Pacific Time (US & Canada),36788,daver,David Robichaud,2021-02-18 05:25:08 UTC,2024-10-16 23:01:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/69754641,https://inaturalist-open-data.s3.amazonaws.com/photos/113259535/medium.jpg,,"Poring, Rafflesia keithii, Wild, iNaturalist",,1,0,false,,"Ranau, Sabah, Malaysia",5.9963819731,116.7123732271,2372,,,,2372,,,false,,,Rafflesia keithii,Rafflesia keithii,,Plantae,337567
69910186,f809dcbf-2a10-4f92-9d28-4d45eef63a32,2018/07/22 4:03 PM UTC,2018-07-22,2018-07-22 16:03:00 UTC,UTC,619770,alphaj16,Amanda Johnston,2021-02-21 07:43:21 UTC,2024-10-16 23:01:49 UTC,research,,https://www.inaturalist.org/observations/69910186,https://static.inaturalist.org/photos/113550401/medium.jpeg,,"","",1,0,false,,"Ranau, Sabah, Malaysia",5.9499189396,116.6433324848,792,,,,792,,,false,,,Rafflesia keithii,Rafflesia keithii,,Plantae,337567
70384142,1b08c099-21f9-47a8-8949-dea4f4ddf438,2021/02/28 8:32 AM WIB,2021-02-28,2021-02-28 01:32:00 UTC,Jakarta,3951761,yusranritonga,Yusran E. Ritonga,2021-03-01 10:17:50 UTC,2024-10-16 23:02:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/70384142,https://inaturalist-open-data.s3.amazonaws.com/photos/114412004/medium.jpg,,"",,1,0,false,,"Dairi Regency, North Sumatra, Indonesia",2.6559467778,98.3901387222,,,,,,,,false,,,Rafflesia meijeri,Rafflesia meijeri,,Plantae,337592
70470066,e4597781-4291-40b3-8fd6-a5e0d3f9fc21,2018/07/26 10:42 AM PDT,2018-07-26,2018-07-26 17:42:00 UTC,Pacific Time (US & Canada),648050,eightysixcrooks,Patrick Crooks,2021-03-02 22:59:40 UTC,2024-10-16 23:01:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/70470066,https://inaturalist-open-data.s3.amazonaws.com/photos/114570149/medium.jpeg,,"",,1,0,false,,"Sumatera Barat, ID",-0.2219746822,100.3349647492,10,,,,31451,,obscured,true,,,Раффлезия Арнольда,Rafflesia arnoldii,Arnold's rafflesia,Plantae,337568
71797450,6c9ec08a-d501-45bf-8027-746572b22625,2014/01/07 4:05 PM CET,2014-01-07,2014-01-07 15:05:00 UTC,Paris,1385914,mehdh,Mehd Halaouate,2021-03-22 14:05:45 UTC,2024-10-16 23:01:49 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/71797450,https://inaturalist-open-data.s3.amazonaws.com/photos/116950265/medium.jpg,,"",,6,0,false,,,0.8150014724,114.5379146048,854153,,,,854153,,obscured,true,,,Rafflesia keithii,Rafflesia,rafflesia flowers,Plantae,120860
71797451,5210439b-d5b5-4d45-a68d-669cabe118f4,2014/01/07 4:04 PM CET,2014-01-07,2014-01-07 15:04:00 UTC,Paris,1385914,mehdh,Mehd Halaouate,2021-03-22 14:05:45 UTC,2024-10-16 23:01:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/71797451,https://inaturalist-open-data.s3.amazonaws.com/photos/116950284/medium.jpg,,"","",3,0,false,,Borneo,0.9618834,114.5548495,854153,,,,854153,,,false,,,Rafflesia keithii,Rafflesia keithii,,Plantae,337567
71972091,afd0b12d-2692-48f2-981d-db5b0cd14c2e,2018/06/27 6:21 AM CEST,2018-06-27,2018-06-27 04:21:00 UTC,Amsterdam,280011,galewski,Thomas Galewski,2021-03-24 20:53:49 UTC,2025-02-02 11:13:18 UTC,research,CC-BY,https://www.inaturalist.org/observations/71972091,https://inaturalist-open-data.s3.amazonaws.com/photos/117264963/medium.jpg,,"",,1,0,false,,"89300 Ranau, Sabah, Malaisie",6.0457242,116.7033598,481,,,,481,,,false,,,Rafflesia keithii,Rafflesia keithii,,Plantae,337567
74081962,c2efb094-c99a-4d2c-8a4c-5baa183d4420,2019/05/20,2019-05-20,,UTC,3001456,meri737,Maria Wagner,2021-04-15 21:43:44 UTC,2024-12-10 13:06:19 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/74081962,https://inaturalist-open-data.s3.amazonaws.com/photos/121035005/medium.jpg,,"","",0,0,false,,"Sumatera Barat, ID",-0.2705163602,100.2188848565,395,,,,31451,,obscured,true,,,Arnold's rafflesia,Rafflesia arnoldii,Arnold's rafflesia,Plantae,337568
74855819,4edde9c1-7b2f-4da8-8efe-4ae75c6b1322,2008/08/04 6:12 AM CEST,2008-08-04,2008-08-04 04:12:00 UTC,Paris,645653,thibaudaronson,Thibaud Aronson,2021-04-22 17:57:30 UTC,2024-10-16 23:01:48 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/74855819,https://inaturalist-open-data.s3.amazonaws.com/photos/122394643/medium.jpg,,"",,1,0,false,,"Poring, Sabah, Malaysia",6.0457242,116.7033598,2221,,,,2221,,,false,,,Rafflesia keithii,Rafflesia keithii,,Plantae,337567
77748940,fdaa4595-86ab-42e6-aeac-15c9abadb53a,2021-04-25,2021-04-25,,Kuala Lumpur,4317944,evelynee,,2021-05-07 14:17:39 UTC,2024-10-16 23:01:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/77748940,https://inaturalist-open-data.s3.amazonaws.com/photos/127178178/medium.jpeg,,"",,1,0,false,2,"89300 Ranau, Sabah, Malaysia",5.975525,116.7042083333,16,,,,16,,,false,gps,gps,Rafflesia keithii,Rafflesia keithii,,Plantae,337567
80875694,4a2d99d9-46b4-4788-97b7-0358ae6270ff,2018/04/27 1:25 PM UTC,2018-04-27,2018-04-27 13:25:00 UTC,UTC,4500466,hanyuu,林翰羽,2021-05-30 13:43:43 UTC,2024-10-16 23:01:46 UTC,research,,https://www.inaturalist.org/observations/80875694,https://static.inaturalist.org/photos/132592822/medium.jpg,,"","",1,0,false,,馬來西亞沙巴蘭腦,6.0338525344,116.7187678737,,,,,,,,false,,,Rafflesia keithii,Rafflesia keithii,,Plantae,337567
81169631,56530594-68d4-4f67-b471-459b0f40e279,2016/03/28 9:44 AM UTC,2016-03-28,2016-03-28 09:44:00 UTC,UTC,3089271,lh2109,,2021-06-01 13:27:39 UTC,2024-10-16 23:01:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/81169631,https://inaturalist-open-data.s3.amazonaws.com/photos/133110948/medium.jpeg,,"",,2,0,false,,"Ranau, Sabah, Malaysia",6.032885,116.71713,,,,,,,,false,,,Rafflesia keithii,Rafflesia keithii,,Plantae,337567
82954742,e2964040-cb16-4c35-9bc9-e91db181e15d,2009/11/07 9:13 AM WIB,2009-11-07,2009-11-07 02:13:00 UTC,Jakarta,4186016,triatmoko,Tri Atmoko,2021-06-14 03:39:39 UTC,2024-10-16 23:01:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/82954742,https://inaturalist-open-data.s3.amazonaws.com/photos/136198273/medium.jpeg,,"",,3,0,false,,"North Penajam Paser Regency, East Kalimantan, Indonesia",-0.90041384,116.5738530476,274,,,,274,,,false,,,rafflesia flowers,Rafflesia,rafflesia flowers,Plantae,120860
83006050,8a116c53-7196-4956-8d2d-d4efd43c4116,2020/01/10 10:06 PM CST,2020-01-10,2020-01-11 04:06:00 UTC,Central Time (US & Canada),4549237,biologistdave,,2021-06-14 15:07:14 UTC,2024-10-16 23:01:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/83006050,https://inaturalist-open-data.s3.amazonaws.com/photos/136285897/medium.jpeg,,"",,1,0,false,,"Khlong Sok, Phanom District, Surat Thani 84250, Thailand",8.87465,98.510167,,,,,,,,false,,,Rafflesia kerrii,Rafflesia kerrii,,Plantae,337582
83377052,717ddbd1-1819-413d-a7c1-c6e6c5c12005,2013/09/16 5:04 AM JST,2013-09-16,2013-09-15 20:04:00 UTC,Osaka,4031115,chrisjp,Christian Doedt,2021-06-17 12:29:12 UTC,2024-10-16 23:01:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/83377052,https://inaturalist-open-data.s3.amazonaws.com/photos/136930262/medium.jpeg,,"",,3,0,false,,"Kuching, Sarawak, Malaysia",1.4543408721,110.312715439,23808,,,,23808,,,false,,,Rafflesia tuan-mudae,Rafflesia tuan-mudae,,Plantae,337570
83529472,b8fac8ac-a1f4-4224-8332-068abc4b806e,2017/08/04 2:38 PM CEST,2017-08-04,2017-08-04 12:38:00 UTC,Paris,4303576,macasado,Miguel A. Casado,2021-06-18 17:30:33 UTC,2024-10-16 23:01:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/83529472,https://inaturalist-open-data.s3.amazonaws.com/photos/137193777/medium.jpg,,"",,2,0,false,,"Ranau, Sabah, Malasia",6.041156,116.705783,,,,,,,,false,,,Rafflesia keithii,Rafflesia keithii,,Plantae,337567
84271280,faadff63-1a54-47be-943e-0614b96ac199,2009/09/09 10:29 AM +0800,2009-09-09,2009-09-09 02:29:00 UTC,Singapore,4417823,mike_hooper,Mike Hooper,2021-06-24 04:52:03 UTC,2024-10-16 23:01:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/84271280,https://static.inaturalist.org/photos/138490276/medium.jpg,,"",,1,0,false,,"500, 89650 Tambunan, Sabah, Malaysia",5.7772778,116.3435639,302,,,,302,,,false,,,Rafflesia pricei,Rafflesia pricei,,Plantae,337571
84271327,47d1dbf7-13a2-410a-be61-73442276907e,2009/09/09 10:18 AM +0800,2009-09-09,2009-09-09 02:18:00 UTC,Singapore,4417823,mike_hooper,Mike Hooper,2021-06-24 04:53:01 UTC,2024-10-16 23:01:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/84271327,https://static.inaturalist.org/photos/138490380/medium.jpg,,"",,2,0,false,,"500, 89650 Tambunan, Sabah, Malaysia",5.7772778,116.3435639,373,,,,373,,,false,,,Rafflesia pricei,Rafflesia pricei,,Plantae,337571
84350641,30d3d019-8922-4582-b27c-78a5487b264d,Tue Feb 05 2019 16:53:30 GMT+0300 (GMT+3),2019-02-05,2019-02-05 13:53:30 UTC,Baghdad,4635190,d__t,Denis Tokarev,2021-06-24 21:05:17 UTC,2024-10-16 23:01:38 UTC,research,,https://www.inaturalist.org/observations/84350641,https://static.inaturalist.org/photos/138625722/medium.jpg,,"",End of bloom,1,0,false,3,"Khlong Sok, Amphoe Phanom, Surat Thani, TH",8.897905,98.4997633333,10,,,,10,,,false,,,Rafflesia kerrii,Rafflesia kerrii,,Plantae,337582
84634263,707e4c11-f63c-4a0d-90dd-740e521799eb,2007/07/08 1:33 PM NZST,2007-07-08,2007-07-08 01:33:00 UTC,Auckland,58469,rogerfrost,Roger Frost,2021-06-27 00:42:21 UTC,2024-10-16 23:01:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/84634263,https://inaturalist-open-data.s3.amazonaws.com/photos/139120784/medium.jpg,,"",,1,0,false,,"Ranau, Sabah, Malaysia",5.6896723329,116.9090346278,125000,,,,125000,,,false,,,Rafflesia keithii,Rafflesia keithii,,Plantae,337567
